0,1.099848255
0.050639386,1.037885039
0.101278772,0.981384645
0.149616368,0.935812224
0.200255754,0.890237475
0.250895141,0.844662726
0.301534527,0.8045508
0.349872123,0.766262143
0.400511509,0.726150216
0.451150895,0.691501112
0.501790281,0.656852008
0.550127877,0.622205232
0.600767263,0.59119801
0.65140665,0.56565361
0.704347826,0.536465
0.750383632,0.509104316
0.805626598,0.483555259
0.851662404,0.458015516
0.9,0.432473445
0.950639386,0.414212808
1.001278772,0.39231029
1.051918159,0.36858683
1.100255754,0.346686641
1.150895141,0.324784122